"nurseryid"	"(E)-Geranylacetone"	"1-Butanol"	"1-Butanol, 2-methyl-"	"1-Butanol, 2-methyl-, acetate"	"1-Dodecanol"	"1-Heptanol"	"1-Hexanol"	"1-Hexanol, 2-ethyl-"	"1-Octanol"	"1-Octen-3-ol"	"1-Octen-3-one"	"1-Pentanol"	"1-Penten-3-one"	"1-Penten-3-one, 2-methyl-"	"1-Propanol"	"1-Propanol, 2-methyl-"	"1,3-Dioxolane, 2,4,5-trimethyl-"	"1,3,6,10-Dodecatetraene, 3,7,11-trimethyl"	"2-Dodecanone"	"2-Heptanone"	"2-Heptenal"	"2-Hexen-1-ol, acetate, (Z)-"	"2-Hexenal"	"2-Octenal, (E)-"	"2-Pentenal, (E)-"	"2-Propenal"	"2,2,7,7-Tetramethyloctane"	"2,4-Heptadienal, (E,E)-"	"2,4-Hexadienal"	"3-Hexenal"	"3-Hexenyl acetate"	"3-Methyl-3-butenyl acetate"	"4-Oxohex-2-enal"	"5-ethyl-2(5H)-furanone"	"5-Hepten-2-ol, 6-methyl-"	"5-Hepten-2-one, 6-methyl-"	"5-Hexen-1-ol"	"5-Hexenyl acetate"	"à-Farnesene"	"Acetic acid"	"Acetic acid, butyl ester"	"Acetic acid, hexyl ester"	"Acetic acid, methyl ester"	"Acetic acid, pentyl ester"	"Acetone"	"Benzaldehyde"	"Benzene"	"Benzophenone"	"Benzothiazole"	"Butanal"	"Butanal, 2-methyl-"	"Butane, 1-methoxy-2-methyl-"	"Butanoic acid, 2-methyl-, 2-methylbutyl ester"	"Butanoic acid, 2-methyl-, ethyl ester"	"Butanoic acid, 2-methyl-, hexyl ester"	"Butanoic acid, 2-methyl-, methyl ester"	"Butanoic acid, 2-methyl-, pentyl ester"	"Butanoic acid, 2-methylbutyl ester"	"Butanoic acid, 2-methylpropyl ester"	"Butanoic acid, 3-hydroxy-, ethyl ester"	"Butanoic acid, butyl ester"	"Butanoic acid, ethyl ester"	"Butanoic acid, hexyl ester"	"Butanoic acid, methyl ester"	"Butanoic acid, pentyl ester"	"Butanoic acid, propyl ester"	"Butyl 2-methylbutanoate"	"Butyrolactone"	"Cyclopropane, nonyl-"	"Decanal"	"Estragole"	"Ethanol"	"Ethyl Acetate"	"Furan, 2-methyl-"	"Furan, 2-pentyl-"	"Furan, tetrahydro-2,2,5,5-tetramethyl-"	"Heptanal"	"Heptane, 2,2,4,6,6-pentamethyl"	"Hexamethylene diacrylate"	"Hexanal"	"Hexane, 1-methoxy-"	"Hexanoic acid, 2-ethyl-"	"Hexanoic acid, butyl ester"	"Hexanoic acid, ethyl ester"	"Hexanoic acid, hexyl ester"	"Hexanoic acid, methyl ester"	"Hexanoic acid, propyl ester"	"Isobutyl acetate"	"Isopropyl Alcohol"	"n-Propyl acetate"	"Octanal"	"Octane, 2,2,6-trimethyl-"	"Pentanal"	"Pentanoic acid, ethyl ester"	"Phenol"	"Propanal"	"Propanoic acid, 2-methyl-, butyl ester"	"Propanoic acid, 2-methyl-, ethyl ester"	"Propanoic acid, 2-methyl-, hexyl ester"	"Propanoic acid, butyl ester"	"Propanoic acid, ethyl ester"	"Propanoic acid, hexyl ester"	"Propanoic acid, propyl ester"	"Tetrahydrofuran"	"Toluene"	"β-Damascenone"
11059	0	6573809	982566	10337206	0	28647	8378800	117335	66462	0	498597	162688	115037	0	0	84507	0	0	0	0	534135	0	9795269	197577	0	0	0	0	590027	20444548	0	0	37769	0	0	143174	0	306354	316151	0	85283677	31242791	0	2431517	0	0	0	0	0	0	0	0	0	0	111707	0	0	0	0	0	606723	457616	555183	51896	0	0	33187	0	36297	22473	0	0	0	0	0	0	95255	0	0	13460580	0	0	0	0	84218	0	0	1076006	0	1403434	104774	13087	516196	0	5731.1	0	0	0	0	265136	0	0	0	0	0	63101
11069	0	213155	391795	2794518	0	0	432838	345353	0	0	216919	51749	185591	0	0	0	0	0	0	26967	224462	0	2260921	81880	0	52296	0	12575	287323.5	12677618	29483	0	0	10676	0	150882	0	0	0	0	3344546	1428411	0	347247	47650	0	219628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78061	0	0	0	0	0	0	141524	0	0	3569315	0	0	0	0	0	0	0	528666	22732	0	160403	0	1113784	0	0	0	0	0	0	0	0	0	0	0	80233	34470
11075	0	15337131	35149279	15705	0	194791	32702074	74339	154157	0	101783	1509382	351653	0	265554	24913	426499	89538	0	0	76896	0	54011744	27258	585649	0	0	0	332782	0	0	0	0	0	0	484711	55755	0	9121831	0	456412	48555	0	0	50656	0	0	0	0	0	461858	10498	22965	5266267	1181164	706469	0	87532	1381560	0	2297281	32418321	1796834	2183995	0	4303468	357136	0	34957	49171	14250	773665	109495	38287	0	0	142006	0	0	36280350	14489	0	0	433768	282346	71008	95833	0	0	0	94676	0	373147	0	0	43168	0	159811	0	29652	1110164	0	0	0	0	0
11085	0	13838672	5646093	0	0	0	17248496	604205	0	0	299473	756864	124137	0	190792	8864.5	723995	0	0	51185	255226	0	7796879	124772	0	0	0	0	404914	13178349	0	0	0	0	78090	352709	0	0	822830	0	59983	16691	0	0	44368	0	0	0	0	0	31331	0	0	76437	355006	0	0	0	0	0	345750	1387153	442831	0	0	0	57846	0	0	0	2198.5	10041557	0	0	0	0	194226	0	0	15441513	0	0	0	0	0	0	0	0	0	0	138882	0	766083	0	6639.3	0	0	0	0	0	0	0	0	0	0	84439
11096	0	3488914	21715636	0	32683	0	3614206	232551	0	0	0	479516	37705	0	53087	154099	15553	0	0	32966	31387	0	1425875	53671	0	0	0	0	89537	3514437	0	0	0	0	213588	342469	0	0	239987	0	143632	0	0	0	88383	0	86766	0	0	0	412189	103961	0	6428772	161012	154829	0	0	123836	33924	0	12888945	0	169314	0	41929	27531	0	0	0	0	2410383	0	0	0	0	179632	0	0	5846701	0	0	0	158466	0	0	0	0	0	0	59362	59373	451857	0	0	0	0	171385	0	0	0	0	0	0	64811	0
11102	0	2982735	6403576	386118	0	0	4569070	135124	0	20629	445020	214915	73172	112402	0	4888.4	0	0	0	0	456278	0	856942	174605	0	0	48823	0	0	0	0	0	0	0	0	73638	0	0	121949	0	431080	35564	0	0	0	0	0	0	0	0	20138	0	0	0	158636	0	0	0	0	0	228144	0	46272	0	0	0	82519	0	0	0	0	0	0	0	0	5759.2	53374	0	0	1427332	0	0	0	0	0	0	0	0	23809	0	86943	69697	569580	0	0	0	0	0	0	58716	0	0	0	0	0	57884
11112	0	1295970	483026	16973635	0	0	707419	964822	0	0	20498	44300	14993	0	0	1423.2	0	0	0	119916	0	0	3264823	0	0	0	0	0	42560	1713115	0	0	0	0	0	15447	0	341189	274045	0	30007148	5873086	0	1757038	36649	0	0	0	0	317555	0	0	0	0	34147	0	0	0	0	0	207442	147427	58300	0	0	0	34429	0	0	0	0	0	0	0	0	0	223275	0	0	2945833	0	52150	0	0	0	0	0	1179094	0	524961	111604	46541	373119	0	0	0	0	0	0	83742	0	0	0	0	0	43230
11122	0	1666818	10492420	955723	0	37871	7667177	118172	0	0	153343	213774	116422	0	0	0	0	0	0	0	173165	0	35913754	78390	212461	0	0	0	889043.5	24241927	0	0	47291	0	0	87530	0	0	673276	0	348810	409862	0	0	0	0	0	0	0	0	0	115443	0	0	1200003	0	0	16705	0	0	459262	0	436128	0	0	0	217372	0	0	0	0	0	0	0	19493	0	47698	0	0	46859674	0	0	0	0	113642	0	0	0	0	0	91382	39460	365955	0	0	0	0	0	0	370060	0	0	0	0	0	167472
11129	0	8986876	12046169	35803593	0	0	11691070	93202	0	21904	574938	315267	188694	0	175362	21236	0	0	0	0	700669	0	4648602	283732	0	0	0	0	489403	16852629	0	0	31907	0	0	193646	0	712984	1662875	0	42586734	15044260	0	1825491	0	0	0	0	0	0	115987	22467	0	0	668808	0	0	15001	0	0	2024303	119627	1116137	0	0	0	284651	0	0	21114	14085	60585	486671	0	0	0	92127	0	0	7522179	0	0	570386	0	379166	0	0	399569	0	1168752	77381	45749	386612	0	5684.2	38654	0	0	0	187084	0	0	0	0	0	66335
11140	0	4090288	4879448	47050001	0	0	8758050	888832	17437	0	44094	274516	54613	0	0	84549	0	8938.6	0	0	18626	0	10936115	30079	0	0	0	0	371322	10257876	0	0	0	0	16121	46794	118156	720879	1328368	0	41010939	10102790	42906	2964834	0	0	14167	0	0	0	24455	8743.6	0	0	1418007	0	0	0	0	0	1743837	194227	315532	0	0	0	492462	0	0	0	14437	0	0	0	0	0	51341	0	0	8998433	0	0	52587	0	138668	0	0	650055	0	1193932	163084	52029.5	408147	0	7909.2	0	0	0	0	1148514	0	7098.9	270309	0	28352	0
11151	0	4072081	880746	17541914	0	0	6548680	42229	0	11830	415996	170517	88607	0	0	71814	0	0	0	0	417752	0	5481807	195531	0	0	0	0	290498	9439709	0	0	0	0	0	128181	0	234164	1004674	0	79459861	20586194	0	3935846	36343	0	0	0	0	0	0	0	0	0	769760	0	0	0	0	0	2432817	0	5948055	0	55753	0	131184	0	0	8091.2	313821	0	0	0	0	16118	178931	28997	0	10291500	0	0	0	0	127325	0	0	3296496	0	1091960	162328	86771.5	498582	0	0	0	0	0	210686	781844	0	65540	0	0	0	98777
11153	0	13806913	4406532	5740251	0	172310	46662597	214413	284031	0	338032	802235	696646	0	140860	3953	624302	0	0	0	249526	0	57223801	99129	959217	0	0	13267	421042	0	0	0	0	0	60449	300719	17011	0	1242373	0	15218548	4433006	0	315868	0	0	7859.6	0	0	0	0	0	0	16064881	346482	137503	0	0	703175	549462	1979735	118008905	1369740	1645214	0	3164733	121708	0	0	37836	6660.3	3645162	4301623	19224	0	0	272961	0	0	28421910	3921.6	0	323967	8540239	314511	0	173855	189154	0	365249	186972	47745	767192	531210	5157.5	0	0	874403	0	145081	9796658	0	0	0	0	0
11158	0	3174308	270148	21353299	0	0	2292662	141859	9926.1	49771	888640	48482	252703	0	0	43392	0	19966	0	0	836943	0	36573051	249855	0	0	18987	5829.5	379275.5	9832147	0	92679	0	9983.3	42298	323874	0	1228970	2868786	0	121000608	67445933	0	6234352	29719	0	0	0	0	0	0	0	0	0	357606	0	0	4591.8	0	0	12069154	220104	1407562	383220	61550	0	379396	0	0	68414	20453	0	0	0	0	0	201865	16866	0	16391906	0	0	550387	0	268010	0	0	4013281	0	1708935	341657	50451	1246960	0	8688.6	0	0	0	0	1544306	0	100142	0	0	0	21830
11165	0	11975811	5189147	19819	0	11263	32003307	134297	0	21376	448510	694754	44787	0	13547	8384.2	0	0	0	0	387487	0	2702896	171803	0	0	0	0	126051	2248695	0	0	0	0	0	92865	22555	0	0	0	1035375	76099	0	0	34056	0	0	0	0	0	0	6442.9	0	3018262	2229857	129763	0	26013	354621	0	5271579	75698188	2998303	2383549	0	2863323	573438	0	100118	0	0	282797	0	0	0	0	0	0	0	6766880	0	0	785820	1381547	451283	169403	0	0	0	10365	85557	45870	0	253147	1640.9	0	182073	382783	105023	335048	1426814	0	0	0	0	21504
11169	0	8408049	6290724	88037	0	0	7175456	581258	0	0	21995	466108	103156	0	0	140806	0	0	0	205479	37893	0	10827531	60834	0	211437	0	0	527365.5	16489629	0	0	38237	11033	0	23202	0	0	242055	0	297278	58893	0	0	90887	0	157967	0	0	0	78145	17577	0	0	49526	0	0	0	0	0	218047	0	7309.5	0	0	0	33437	0	0	0	0	0	0	40654	22075	0	389692	0	0	9274548	4994.6	35258	0	0	0	0	0	0	0	8052.6	111439	52173	327293	0	0	0	0	0	0	0	0	0	0	0	0	85237
11174	0	3986275	6546314	134776368	0	0	5438567	684911	0	0	29856	151697	28208	0	34652	116694	0	0	0	188452	0	0	6852740	2444.2	0	0	0	0	252922.5	6164082	0	0	0	0	0	28217	0	33317	912930	0	81545939	33056956	64851	7287468	0	0	6848.6	0	0	0	0	0	4947.4	384291	958802	270792	0	0	769015	0	627104	2789686	291816	777954	0	0	404883	0	0	0	76790	0	0	0	0	0	313904	0	0	4034281	0	18407	0	0	41223	0	0	5168239	0	9574439	156098	55124	174443	0	7055.9	22223	0	0	0	901861	0	0	884607	0	0	171673
11190	0	13892049	2643923	715764	0	0	19571957	187230	0	11596	241946	599803	117077	0	0	21953	0	0	0	0	241008	0	8002743	111825	24254	0	0	0	469309	14516370	0	0	0	0	22940	131287	0	0	804135	0	5589809	426312	0	0	33211	0	9106.7	0	0	0	0	0	0	27526	224672	0	0	0	0	0	1423492	2311598	568147	722186	0	775641	133771	0	0	7367.2	0	36013	0	0	0	0	165392	14735	0	19243739	0	0	0	0	41858	0	0	0	40381	0	51938	51569	0	0	7112.2	0	0	0	0	0	0	0	0	0	0	64617
11199	0	15901333	1702730	6138408	0	128270	19222789	565978	218616	15371	264664	349028	70392	0	112518	128920	0	0	0	61923	183469	0	5222585	73986	0	0	0	0	74620.55	2133537	6209.8	28349	0	0	73005	249964	0	343801	372677	0	72759212	25458132	0	2398219	67449	0	0	0	0	0	0	0	0	384530	704937	0	0	0	0	0	4687572	3123995	2061930	0	26310	0	220818	0	0	0	2711.4	210083	2199490	0	0	0	204247	0	0	4380899	0	0	622931	0	546089	0	0	393453	21926	870762	185254	39333	491847	0	0	0	0	0	0	114891	0	0	0	0	0	118323
11200	0	22533423	15395842	0	0	60181	43132769	109409	0	27495	678316	2175283	88001	0	86612	52047	86823	0	0	0	736242	0	8847517	320180	0	0	0	0	476028	7291709	0	0	5227.9	0	77892	297924	147081	0	1235189	0	330135	33188	0	0	41381	0	0	0	0	0	73130	88584	0	38886327	1571671	1039836	0	0	1551435	252334	877984	161637933	558942	3647944	4552	1305077	174992	0	0	10535	0	4085437	0	0	0	0	39048	0	0	8867602	202934	0	0	2691156	24512	227219	0	0	0	0	114412	0	860634	787361	3868.4	26829	0	302730	0	0	0	0	0	0	0	32456
11204	0	5622800	2549762	17050750	0	0	7594472	171232	31143	0	90307	70285	173001	0	0	83020	0	24419	0	0	93800	0	42098991	49918	412051	0	0	0	698160.5	15721233	0	0	0	0	0	106211	0	65540	2300055	0	39264068	13096089	0	1182040	0	0	0	0	0	0	0	7804.8	0	0	787020	0	0	19003	0	0	6128807	0	2650540	0	0	0	349956	0	0	0	53077	0	0	0	0	0	81886	0	0	8595369	0	0	0	0	175359	0	0	1193949	33942	262497	104464	51402	463981	0	0	0	0	0	48927	443114	0	26861	0	0	0	105350
11214	0	11403319	6773755	44307032	0	0	7034367	139891	0	0	27174	307259	157074	0	59897	214171	0	0	0	0	37210	0	30935678	20680	1956380	0	0	0	612447.5	0	0	0	0	13659	0	56384	0	194051	394877	0	79714328	5798712	0	2300850	0	0	0	0	0	0	43169	10025	0	0	220645	0	0	0	0	0	0	0	578124	0	0	0	172253	0	0	0	0	9931.2	95424	0	0	16334	57511	25786	0	6412736	0	0	0	0	79019	0	0	2208943	0	1440160	55468	75029	0	0	8290.8	0	0	0	0	71788	0	0	0	0	5553.3	156818
11219	0	5114381	5896339	49136611	0	0	10994527	395431	25668	0	80829	306990	96400	0	0	44805	0	0	0	0	44710	0	11171112	44501	191848	0	65612	0	374608	10015071	0	0	0	0	0	60269	0	22957	600284	0	50896122	18377186	0	3623069	0	0	10112	5925.1	0	0	0	28172	0	0	2997308	303389	22864	0	0	0	1000494	0	1644360	0	0	0	940177	0	0	0	0	0	0	0	0	0	240442	14621	0	5148608	0	0	0	0	98253	0	0	1205417	0	1107510	358161	88469	464156	0	0	0	0	0	22392	757520	0	22140	82623	0	10236	185142
11221	0	2877629	20605114	1177566	0	0	2632444	824554	0	0	73034	166742	91644	0	0	0	0	0	0	106717	101778	0	11272261	88882	0	153618	0	0	229214.5	6102198	0	0	0	0	0	147366	0	0	289125	0	266570	107250	0	0	126147	0	172795	0	0	0	133888	113179	0	0	16746	0	0	0	0	0	50718	0	7724.8	0	0	0	34819	0	0	0	2429.1	0	0	58589	23441	0	393725	0	0	17207254	0	16526	7325.1	0	42168	0	0	0	0	0	204413	66797	558955	0	0	0	0	0	0	0	0	0	0	0	0	310265
11224	0	2177702	658549	27018942	0	0	2594688	1047111	0	0	44404	102969	37218	0	0	71136	0	0	0	177137	0	0	3404580	0	0	0	0	0	194481	5481771	39988	0	0	0	0	27385	0	479376	302481	0	73506729	20385294	0	5060436	34628	0	0	0	0	0	0	0	0	0	198564	0	0	0	0	0	127512	0	0	0	0	0	92019	0	0	0	5901.2	0	0	0	0	0	219708	19109	0	3762657	0	39215	3692.7	0	0	0	0	3451932	23696	843073	135445	67979	433889	0	0	0	0	0	0	174438	0	0	0	0	0	167570
11231	0	1438484	2547302	126878	0	0	1061040	113316	0	0	98905	121143	50135	0	0	15231	0	0	0	0	90509	0	6529369	32683	0	0	53487	0	286547	9842664	0	0	0	0	0	32799	0	0	496499	0	256175	239102	0	0	37165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17068	0	0	0	0	0	0	0	0	0	0	0	0	45836	0	0	32829	17331	0	4166426	0	0	0	0	43753	0	0	47129	29082	0	72946	69272	525342	0	4646.5	0	0	0	0	0	0	0	0	0	0	116150
11239	0	6724683	298509	8884867	0	0	10059941	675339	21394	0	0	200168	441881	0	0	152771	0	0	0	0	147312	116341	21018141	86805	655613	90951	0	0	512196	12265461	60924.5	77732	0	0	3026.9	67534	6138.5	2339767	992783	0	52644401.5	101827689	72064	9353555	0	31208	44395	71814	0	0	0	0	0	0	45756	0	0	0	0	0	2926101	0	758211	0	0	0	34782	0	0	0	545329	0	0	0	0	0	206086	0	0	25225076	0	25401	0	0	0	0	0	3233540	0	844282	311890	0	392952	0	4143.5	0	0	0	0	194367	0	0	0	0	31525	0
11245	0	13595043	6989233	113351981	0	87223	19758778	1075381	219322	8974.5	400984	220262	475571	0	285608	93348	0	0	0	0	311800	60469	38309285	157204	450720	0	0	9120.8	683089.5	18972584	0	0	46945	0	96192	180546	0	0	915005	0	58288336	113785967	0	6140262	0	0	0	0	0	0	0	0	0	285005	1637789	0	0	31684	3669683	0	9264083	1264476	2986486	701506	0	37081726	1746333	0	0	0	142379	0	234334	0	0	0	421172	0	0	41194648	0	0	0	0	496453	0	402436	2733449	0	8419287	563056	20757	1052756	0	0	0	0	0	0	2917654	0	142413	2579608	0	0	0
11255	0	11362842	50550095	3229326	0	185206	33662161	234648	0	0	55048	1657545	61486	0	485035	151343	0	14334	0	0	72021	0	8106782	34558	0	0	41254	0	655904.5	16219437	0	0	0	0	86960	146445	0	0	1731387	0	956273	112303	0	0	39345	3643.1	0	0	0	166562	53362	397480	38177	0	895391	0	0	28222	1692554	0	343929	199778	348948	80102	0	3493119	213419	0	0	0	0	0	0	0	0	0	63350	19369	8573.2	27493386	0	0	0	0	179051	0	73812	13292	19500	0	113318	67550	0	0	0	0	0	0	0	3419.4	0	0	379400	0	0	58450
11257	0	976704	686847	11630442	0	0	662509	88579	0	12643	75267	71345	0	0	0	48199	0	375472	0	0	89388	0	13326576	20514	0	0	0	0	107473.5	2895646	0	0	0	0	0	33497	0	0	38808236	0	24090075	3077923	0	1506873	0	0	0	0	7057.2	0	0	0	0	0	73712	0	0	0	0	0	298726	328544	331090	67002	0	0	0	0	0	0	0	0	0	0	0	0	67244	0	3743.2	22934666	0	0	0	0	572155	0	0	3061703	0	322136	97236	37388	229658	0	0	0	0	0	0	0	0	0	0	0	0	16338
11263	0	2459602	3010880	73207397	0	0	10246187	273383	71943	0	0	216563	171697	0	36297	150815	0	0	0	0	98028	0	5731193	47232	0	33361	0	0	230860.5	7198141	17798	72691	0	0	0	54410	0	1241588	1035529	0	72479486	80075910	44042	8654182	48896	0	55282	0	0	0	0	0	0	0	1641291	4502903	0	0	586518	0	704335	732585	1030719	1409072	0	0	236413	0	0	35976	80951	0	0	0	0	0	339306	9427.6	0	12746860	0	0	0	0	235133	0	21880	0	0	3376787	456280	35026	0	0	3190	0	0	0	8839.6	574389	0	83975	679437	0	0	23867
11272	0	38463869	16430773	22005494	0	37432	51107970	390233	86810	47281	609737	1116752	323016	0	369741	46151	0	0	0	0	740485	0	47730936	269623	0	0	0	5227.2	141136.5	0	0	0	0	0	66696	137030	63700	263987	1060765	0	58686589	32856923	0	1664039	0	0	0	0	0	0	0	0	0	48827	1146036	70314	0	42439	0	0	15516191	116815	10372943	0	101156	0	816424	0	173891	90866	28986	414760	0	0	0	0	325653	0	0	126648805	0	0	2106743	0	1140891	0	0	0	0	933169	504001	0	666793	0	0	38629	0	0	0	151592	0	4601.4	0	0	0	0
11278	0	11662489	951029	14563097	0	0	20796982	272390	78482	33344	852563	345686	375998	32964	0	52158	0	0	0	0	958272	146102	37848414	374781	1496617	0	0	9029.2	645189.5	15754480	26280	0	0	0	0	105588	90422	2594851	215174	0	139358199	82229634	0	8840516	0	0	0	0	0	0	0	0	0	161279	459922	0	0	0	0	0	17366595	14735392	10053528	316173	218955	0	363080	0	0	0	0	0	1981710	0	0	0	190810	0	0	38752689	0	0	0	0	410356	0	0	1159876	0	1048410	218099	0	759041	0	0	0	0	0	8843.4	1083866	0	78888	55878	0	0	77258
11283	0	22376714	15701303	8039604	0	182675	32749631	460763	315655	0	219804	842812	808030	0	331774	45300	0	3470.8	0	32892	226754	0	64047901	98903	2658893	0	0	22119	481951.5	7609352	0	0	0	0	24537	114791	51979	0	2119981	0	14926970	2198015	0	188682	78095	0	312177	0	0	0	0	0	0	147071	2706749	0	24429	79249	884547	0	5500492	2618200	4777363	381299	0	9446939	881002	0	0	0	57729	86388	0	37905	0	0	247834	0	0	52871562	0	0	0	0	472007	0	0	0	0	340538	126939	0	1105573	0	7677.4	0	0	0	0	858984	0	76659	693540	0	300032	0
11290	0	1122716	962771	7262879	0	0	963928	1062239	0	0	154290	100170	116042	0	0	6177.9	0	0	0	94547	123598	0	5835181	42577	0	0	0	0	336393	11373316	0	0	0	0	0	118870	0	0	1118036	0	8285851	2878870	0	647348	31214	0	0	0	0	170135	0	0	0	0	29166	0	0	0	0	0	127172	0	39733	0	0	0	31969	0	0	0	0	0	0	0	0	0	221955	28349	0	6079071	0	0	0	0	4717.4	0	0	1260118	28760	88929	174796	69792	1328398	0	3906.4	0	0	0	0	0	0	0	0	0	0	142638
11295	0	10484071	5821010	0	0	49599	24975628	191460	90278	0	160220	558149	134976	0	0	218760	0	63125	0	0	173399	0	13886024	61126	78051	0	0	0	342090.5	9546298	0	0	0	0	82590	315975	0	0	5889375	0	638508	174969	0	0	72507	0	0	0	0	0	0	0	0	4598326	438853	101565	0	0	273455	0	3016771	73364278	1669349	1201782	0	2107604	108495	0	19750	32959	0	298242	139626	0	0	0	13443	31238	0	21771662	0	0	0	2592814	398473	109530	83434	0	0	0	91112	65641	936852	209490	0	0	0	267743	0	150106	0	0	0	0	0	81252
11316	0	12648296	4321843	37311711	0	0	17757618	55369	0	0	59236	253552	28283	0	121872	116101	0	0	0	0	46077	0	18526920	21234	0	0	0	0	64509.5	0	0	0	0	0	24541	27030	0	28217	559453	0	95196090	23986047	0	2925576	33733	0	0	0	0	3215635	0	0	0	0	1637830	0	0	0	0	0	2866875	0	2130781	0	0	0	442902	0	0	0	1001920	0	111485	0	0	0	47495	0	0	19701024	0	0	0	0	52199	0	0	2990544	0	3680022	66412	70443	84334	0	2538	19815	0	0	23802	1239114	0	11833	247733	0	0	239872
11320	0	8348860	17877830	60418975	0	38358	10770639	425245	29550	0	452637	402154	1125025	0	344105	84506	306222	44451	0	29542	781840	0	67201607	287249	0	20849	0	24194	308621	0	0	0	0	0	74747	567579	0	195649	6314969	0	31484860	8011690	140777	1287601	68788	0	0	0	0	0	0	0	152777	606230	1030928	1740808	0	89828	3044587	0	1737674	2699055	1245595	2363758	0	0	1132212	0	0	0	5164.6	79661	470321	0	341021	0	984126	0	0	189654295	0	5114.3	0	0	475134	0	198043	0	0	1856639	189998	6938	0	0	0	0	0	0	0	69389	0	0	726536	0	0	0
11335	0	4526909	7250490	713566	0	0	5707936	166301	0	0	164084	486560	89372	0	0	0	0	3917	0	0	155127	0	10689452	44545	0	0	0	0	323674.5	11883353	0	0	0	0	0	73172	8473.3	0	2843646	0	1114027	310254	0	43088	39198	0	0	0	0	0	0	0	0	0	331406	0	0	0	0	0	39193	0	37733	0	0	0	32047	0	0	0	0	0	0	0	0	0	70918	0	0	26324714	0	0	0	0	16274	0	0	0	0	0	89575	0	576430	0	0	0	0	0	0	0	0	0	0	0	0	0
12006	0	18766534	1311291	18605980	0	65558	29774085	58200	212610	25801	0	357170	138100	0	0	249250	0	43445	0	0	496100	0	15967745	232527	0	0	0	0	716025	22307225	17457	60120	55061	25002	34573	195963	0	220384	3710488	0	167095734	113599480	92101	6359837	0	0	0	0	0	0	0	0	0	392153	963408	13146	0	0	0	0	14851502	28922332	19023885	1246158	0	0	613228	0	0	0	17088	181315	1905128	0	0	0	161085	0	0	38056156	0	0	0	1138545	1026292	220069	304773	3608351	0	1194662	387268	0	160601	0	6399.3	0	243920	15260	96204	1047061	0	129258	40773	0	0	107499
12007	0	5441911	986061	23658216	0	7871.3	7956609	532337	46524	0	70402	152502	146256	0	0	115661	0	2981.4	0	0	0	0	9992141	51754	0	0	0	0	388627.5	12015914	0	0	23820	0	28930	182762	0	672171	1499701	0	100118042	52960252	0	4201887	86830	0	26422	0	0	90719	0	0	0	0	155700	0	0	0	0	0	1872009	0	588788	0	0	0	105399	0	0	0	264157	0	0	0	0	0	201308	0	0	4588045	0	0	0	0	87620	0	0	2952636	0	622786	235429	0	353133	0	0	0	0	0	0	401507	0	0	0	0	0	65991
12019	0	11889255	11882904	544524	0	0	35304970	86452	56071	13981	343996	838966	61448	54622	0	0	0	0	0	0	297588	0	9150905	187780	0	0	0	0	653138.5	19219099	0	0	0	0	0	79001	0	0	111501	0	789877	109401	0	0	0	0	7592.6	0	0	6825.6	42599	106194	0	53528	668421	0	0	65324	0	0	6143178	5531375	3254407	523435	104268	1599889	216962	0	0	204349	0	0	0	0	0	0	228501	0	0	36599098	21021	0	0	0	193207	0	0	0	0	0	183999	0	650047	0	7717	0	45256	0	17000	95678	0	0	0	0	0	0
12024	0	1049027	1230734	13469	0	0	4329596	599560	0	0	45617	150146	94686	0	0	0	0	0	0	149151	68666	0	5634214	55805	207818	72436	0	4912.5	212572	0	0	0	0	0	0	75307	0	0	150535	0	246128	262111	0	0	81452	11994	280411	0	0	254828	0	0	0	0	59213	0	0	0	0	0	0	0	138837	0	0	45850	0	0	0	0	0	0	0	57962	16193	0	352072	22680	0	8592400	0	21577	0	0	0	0	0	0	26424	0	300896	67574	462912	0	2666.8	0	0	0	0	0	0	0	0	0	75170	134418
12025	0	11083583	2260986	0	0	51225	23284160	586083	32897	0	187619	662631	187018	0	0	53403	0	57097	0	81522	210459	0	8749911	111593	0	0	0	0	573697	20598546	0	0	31910	0	22911	326111	0	0	5835546	0	1143587	453825	0	0	47650	0	0	0	5387.1	0	0	0	0	0	437814	0	0	0	0	0	795305	353931	882084	0	0	602951	106065	0	0	0	5925.4	0	0	0	0	0	204954	0	0	17534722	24313	22192	0	0	60530	0	0	0	0	0	91957	5881.4	621788	0	0	0	0	0	0	79205	0	0	0	0	0	47481
12028	0	24025791	7290937	549961	0	45152	46706540	667393	49273	0	63169	1075621	80270	0	112162	194451	0	0	0	54786	42707	0	5913843	64301	0	0	0	0	217012	6367664	0	0	0	0	40457	85865	90580	0	1776652	0	5115920	244665	0	0	56706	0	101009	0	0	0	70436	14791	0	48252	337027	270885	0	0	0	0	284034	382214	63139	0	0	0	96470	0	0	0	2067	927306	0	39309	0	0	170475	0	0	6081688	20973	24183	0	0	47803	0	0	0	0	129874	158095	0	580923	0	0	29833	0	0	0	248645	0	0	0	0	33528	121422
